F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,,,,,,,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B,F,B
390500,0.0112085,390500,0.0113155,390500,0.0117253,390500,0.0116285,390500,0.0116595,390500,0.0117181,390500,0.0117327,390500,0.0117186,390500,0.011752,390500,0.0117485,390500,0.011745,390500,0.0117737,390500,0.0118117,390500,0.0117376,390500,0.0117803,,,,,,,390500,0.0116888,390500,0.0116734,390500,0.0117614,390500,0.0116764,390500,0.01174,390500,0.0117039,390500,0.0117206,390500,0.0117159,390500,0.0117028,390500,0.0117223,390500,0.0117263,390500,0.0117196,390500,0.011725,390500,0.011725,390500,0.0117906,390500,0.0118001,390500,0.0118001,390500,0.0117431,390500,0.0117467,390500,0.0117818,390500,0.0117387,390500,0.0127447,390500,0.0117931,390500,0.0118072,390500,0.0117908,390500,0.0117687,390500,0.0117838
390600,0.0112105,390600,0.0113179,390600,0.0117276,390600,0.0116305,390600,0.0116621,390600,0.0117202,390600,0.011735,390600,0.0117206,390600,0.0117544,390600,0.0117501,390600,0.0117469,390600,0.0117757,390600,0.0118133,390600,0.0117395,390600,0.0117822,,,,,,,390600,0.0116902,390600,0.0116747,390600,0.0117632,390600,0.011678,390600,0.0117421,390600,0.0117053,390600,0.0117223,390600,0.0117175,390600,0.0117044,390600,0.0117241,390600,0.0117282,390600,0.0117206,390600,0.0117268,390600,0.0117268,390600,0.0117926,390600,0.0118026,390600,0.0118026,390600,0.0117449,390600,0.0117487,390600,0.011784,390600,0.0117408,390600,0.0127484,390600,0.0117956,390600,0.0118091,390600,0.0117929,390600,0.0117708,390600,0.0117864
390700,0.0112132,390700,0.0113206,390700,0.0117292,390700,0.0116327,390700,0.0116643,390700,0.0117221,390700,0.0117371,390700,0.0117224,390700,0.0117561,390700,0.0117518,390700,0.0117487,390700,0.0117779,390700,0.0118152,390700,0.0117415,390700,0.0117838,,,,,,,390700,0.011692,390700,0.0116757,390700,0.0117649,390700,0.0116799,390700,0.0117443,390700,0.0117072,390700,0.011724,390700,0.0117191,390700,0.0117059,390700,0.011726,390700,0.0117296,390700,0.0117225,390700,0.0117286,390700,0.0117286,390700,0.0117944,390700,0.0118045,390700,0.0118045,390700,0.0117471,390700,0.0117508,390700,0.0117862,390700,0.0117423,390700,0.0127527,390700,0.0117976,390700,0.0118111,390700,0.0117945,390700,0.0117726,390700,0.0117881
390800,0.0112159,390800,0.0113228,390800,0.0117308,390800,0.0116346,390800,0.011667,390800,0.0117243,390800,0.0117397,390800,0.0117244,390800,0.0117578,390800,0.0117532,390800,0.0117503,390800,0.0117795,390800,0.0118172,390800,0.0117438,390800,0.011786,,,,,,,390800,0.0116942,390800,0.0116775,390800,0.011767,390800,0.0116817,390800,0.0117462,390800,0.011709,390800,0.0117257,390800,0.0117207,390800,0.0117077,390800,0.0117273,390800,0.0117313,390800,0.0117242,390800,0.0117302,390800,0.0117302,390800,0.0117969,390800,0.011806,390800,0.011806,390800,0.0117488,390800,0.0117526,390800,0.0117883,390800,0.0117446,390800,0.0127562,390800,0.0117995,390800,0.0118131,390800,0.0117969,390800,0.0117742,390800,0.0117902
390900,0.0112183,390900,0.0113255,390900,0.011733,390900,0.0116367,390900,0.0116694,390900,0.0117264,390900,0.0117415,390900,0.0117264,390900,0.0117599,390900,0.0117548,390900,0.0117519,390900,0.0117815,390900,0.0118189,390900,0.0117454,390900,0.0117878,,,,,,,390900,0.0116956,390900,0.0116787,390900,0.0117695,390900,0.0116833,390900,0.011748,390900,0.0117104,390900,0.0117274,390900,0.0117223,390900,0.0117091,390900,0.0117287,390900,0.0117325,390900,0.0117257,390900,0.0117318,390900,0.0117318,390900,0.0117984,390900,0.0118081,390900,0.0118081,390900,0.0117508,390900,0.0117543,390900,0.01179,390900,0.0117466,390900,0.0127593,390900,0.0118015,390900,0.0118149,390900,0.011799,390900,0.0117765,390900,0.0117924
391000,0.0112207,391000,0.0113281,391000,0.011735,391000,0.0116387,391000,0.011671,391000,0.0117283,391000,0.0117445,391000,0.011728,391000,0.0117618,391000,0.0117566,391000,0.0117538,391000,0.011783,391000,0.0118215,391000,0.011747,391000,0.0117895,,,,,,,391000,0.0116971,391000,0.0116805,391000,0.0117708,391000,0.011685,391000,0.0117501,391000,0.0117125,391000,0.0117293,391000,0.0117239,391000,0.0117107,391000,0.0117305,391000,0.011734,391000,0.0117272,391000,0.0117334,391000,0.0117334,391000,0.0118003,391000,0.0118102,391000,0.0118102,391000,0.0117528,391000,0.0117564,391000,0.011792,391000,0.0117486,391000,0.0127628,391000,0.0118039,391000,0.0118167,391000,0.0118008,391000,0.0117781,391000,0.0117945
391100,0.0112234,391100,0.0113306,391100,0.0117369,391100,0.0116405,391100,0.0116739,391100,0.0117306,391100,0.0117465,391100,0.0117301,391100,0.0117633,391100,0.0117583,391100,0.0117559,391100,0.0117852,391100,0.011823,391100,0.0117492,391100,0.0117913,,,,,,,391100,0.0116987,391100,0.0116817,391100,0.011773,391100,0.011687,391100,0.0117523,391100,0.0117137,391100,0.0117312,391100,0.0117255,391100,0.0117124,391100,0.011732,391100,0.0117354,391100,0.0117287,391100,0.0117351,391100,0.0117351,391100,0.0118027,391100,0.0118118,391100,0.0118118,391100,0.0117544,391100,0.0117581,391100,0.0117939,391100,0.0117503,391100,0.0127663,391100,0.0118056,391100,0.011819,391100,0.0118028,391100,0.0117799,391100,0.0117964
391200,0.0112258,391200,0.011333,391200,0.0117386,391200,0.0116426,391200,0.0116765,391200,0.0117324,391200,0.0117486,391200,0.0117316,391200,0.0117652,391200,0.0117601,391200,0.011757,391200,0.0117873,391200,0.011825,391200,0.0117508,391200,0.0117925,,,,,,,391200,0.0117005,391200,0.0116831,391200,0.011775,391200,0.0116882,391200,0.0117541,391200,0.0117152,391200,0.0117331,391200,0.011727,391200,0.0117143,391200,0.0117332,391200,0.0117374,391200,0.01173,391200,0.0117369,391200,0.0117369,391200,0.0118049,391200,0.0118145,391200,0.0118145,391200,0.0117564,391200,0.0117602,391200,0.011796,391200,0.0117522,391200,0.0127702,391200,0.0118074,391200,0.0118208,391200,0.0118048,391200,0.011782,391200,0.0117989
391300,0.0112284,391300,0.0113358,391300,0.0117402,391300,0.0116449,391300,0.0116788,391300,0.0117345,391300,0.0117513,391300,0.0117338,391300,0.0117673,391300,0.0117615,391300,0.0117589,391300,0.0117893,391300,0.0118272,391300,0.0117524,391300,0.0117946,,,,,,,391300,0.011702,391300,0.0116844,391300,0.011777,391300,0.01169,391300,0.011756,391300,0.0117172,391300,0.0117345,391300,0.0117291,391300,0.0117157,391300,0.0117349,391300,0.0117389,391300,0.0117316,391300,0.0117385,391300,0.0117385,391300,0.0118068,391300,0.0118164,391300,0.0118164,391300,0.0117582,391300,0.0117617,391300,0.0117979,391300,0.0117542,391300,0.0127732,391300,0.0118099,391300,0.0118227,391300,0.0118064,391300,0.0117832,391300,0.0118007
391400,0.0112309,391400,0.0113384,391400,0.0117421,391400,0.0116471,391400,0.0116811,391400,0.0117371,391400,0.0117542,391400,0.0117361,391400,0.0117687,391400,0.0117639,391400,0.0117606,391400,0.0117911,391400,0.0118285,391400,0.0117545,391400,0.0117963,,,,,,,391400,0.0117038,391400,0.0116857,391400,0.0117793,391400,0.0116916,391400,0.0117581,391400,0.0117185,391400,0.0117367,391400,0.0117302,391400,0.0117177,391400,0.0117365,391400,0.0117399,391400,0.0117328,391400,0.0117401,391400,0.0117401,391400,0.0118087,391400,0.0118182,391400,0.0118182,391400,0.0117598,391400,0.0117638,391400,0.0118,391400,0.0117562,391400,0.012777,391400,0.0118122,391400,0.0118246,391400,0.0118087,391400,0.0117855,391400,0.0118029
391500,0.0112338,391500,0.011341,391500,0.0117439,391500,0.0116493,391500,0.0116834,391500,0.0117387,391500,0.0117557,391500,0.0117373,391500,0.0117702,391500,0.011765,391500,0.0117624,391500,0.0117932,391500,0.0118306,391500,0.0117565,391500,0.0117978,,,,,,,391500,0.0117054,391500,0.0116871,391500,0.0117812,391500,0.0116933,391500,0.0117603,391500,0.0117202,391500,0.0117385,391500,0.011732,391500,0.0117189,391500,0.0117383,391500,0.0117415,391500,0.0117345,391500,0.0117416,391500,0.0117416,391500,0.0118106,391500,0.0118205,391500,0.0118205,391500,0.0117618,391500,0.0117658,391500,0.0118017,391500,0.0117578,391500,0.0127805,391500,0.011814,391500,0.0118266,391500,0.0118104,391500,0.0117875,391500,0.0118048
391600,0.0112359,391600,0.0113438,391600,0.0117457,391600,0.0116512,391600,0.0116856,391600,0.0117407,391600,0.0117577,391600,0.0117395,391600,0.0117724,391600,0.0117668,391600,0.0117639,391600,0.011795,391600,0.0118324,391600,0.0117582,391600,0.0117997,,,,,,,391600,0.0117074,391600,0.0116887,391600,0.0117833,391600,0.011695,391600,0.0117622,391600,0.0117225,391600,0.0117397,391600,0.0117338,391600,0.0117204,391600,0.0117399,391600,0.0117431,391600,0.0117356,391600,0.0117433,391600,0.0117433,391600,0.0118125,391600,0.0118222,391600,0.0118222,391600,0.0117635,391600,0.0117676,391600,0.0118037,391600,0.01176,391600,0.0127844,391600,0.0118158,391600,0.0118283,391600,0.011812,391600,0.0117888,391600,0.0118073
391700,0.0112391,391700,0.011346,391700,0.0117477,391700,0.0116528,391700,0.0116882,391700,0.0117431,391700,0.0117605,391700,0.0117414,391700,0.0117743,391700,0.0117684,391700,0.0117653,391700,0.0117965,391700,0.0118343,391700,0.0117603,391700,0.0118016,,,,,,,391700,0.0117092,391700,0.0116905,391700,0.0117854,391700,0.0116966,391700,0.0117643,391700,0.011724,391700,0.0117414,391700,0.0117353,391700,0.0117223,391700,0.0117414,391700,0.0117447,391700,0.0117373,391700,0.011745,391700,0.011745,391700,0.0118145,391700,0.0118244,391700,0.0118244,391700,0.0117655,391700,0.0117693,391700,0.0118055,391700,0.0117614,391700,0.0127878,391700,0.0118176,391700,0.0118303,391700,0.0118144,391700,0.0117911,391700,0.0118094
391800,0.0112418,391800,0.0113489,391800,0.0117491,391800,0.0116552,391800,0.0116907,391800,0.0117449,391800,0.0117621,391800,0.0117432,391800,0.0117763,391800,0.0117703,391800,0.0117675,391800,0.0117985,391800,0.0118362,391800,0.0117619,391800,0.0118033,,,,,,,391800,0.0117109,391800,0.0116918,391800,0.0117872,391800,0.0116986,391800,0.0117667,391800,0.0117257,391800,0.0117434,391800,0.0117368,391800,0.0117238,391800,0.0117427,391800,0.011746,391800,0.0117392,391800,0.0117465,391800,0.0117465,391800,0.0118169,391800,0.0118263,391800,0.0118263,391800,0.0117669,391800,0.0117707,391800,0.0118074,391800,0.0117634,391800,0.0127909,391800,0.0118202,391800,0.0118323,391800,0.0118164,391800,0.0117925,391800,0.0118116
391900,0.0112445,391900,0.0113515,391900,0.011751,391900,0.0116571,391900,0.0116933,391900,0.0117471,391900,0.0117652,391900,0.0117454,391900,0.0117786,391900,0.0117717,391900,0.0117692,391900,0.0118008,391900,0.0118382,391900,0.0117638,391900,0.0118049,,,,,,,391900,0.0117127,391900,0.0116933,391900,0.0117895,391900,0.0116999,391900,0.0117686,391900,0.0117276,391900,0.0117457,391900,0.0117386,391900,0.0117255,391900,0.0117449,391900,0.0117478,391900,0.0117408,391900,0.0117484,391900,0.0117484,391900,0.0118189,391900,0.0118283,391900,0.0118283,391900,0.0117686,391900,0.0117725,391900,0.0118093,391900,0.0117652,391900,0.0127948,391900,0.0118222,391900,0.0118343,391900,0.011818,391900,0.0117945,391900,0.0118138
392000,0.0112473,392000,0.0113544,392000,0.0117532,392000,0.011659,392000,0.0116955,392000,0.0117495,392000,0.011768,392000,0.0117472,392000,0.0117798,392000,0.0117732,392000,0.0117706,392000,0.0118027,392000,0.0118396,392000,0.0117657,392000,0.0118065,,,,,,,392000,0.0117146,392000,0.0116948,392000,0.0117909,392000,0.0117021,392000,0.0117708,392000,0.0117294,392000,0.0117472,392000,0.01174,392000,0.0117274,392000,0.0117463,392000,0.0117493,392000,0.0117417,392000,0.0117499,392000,0.0117499,392000,0.0118208,392000,0.0118301,392000,0.0118301,392000,0.0117705,392000,0.0117743,392000,0.0118108,392000,0.0117669,392000,0.012798,392000,0.0118239,392000,0.011836,392000,0.0118204,392000,0.0117963,392000,0.0118153
392100,0.01125,392100,0.0113567,392100,0.0117548,392100,0.0116609,392100,0.0116979,392100,0.0117515,392100,0.0117695,392100,0.0117495,392100,0.0117821,392100,0.0117751,392100,0.0117728,392100,0.0118042,392100,0.0118419,392100,0.0117677,392100,0.0118083,,,,,,,392100,0.0117162,392100,0.0116957,392100,0.0117931,392100,0.0117034,392100,0.0117729,392100,0.011731,392100,0.0117489,392100,0.0117418,392100,0.0117291,392100,0.0117481,392100,0.0117511,392100,0.0117433,392100,0.0117513,392100,0.0117513,392100,0.0118225,392100,0.0118323,392100,0.0118323,392100,0.0117722,392100,0.0117762,392100,0.0118128,392100,0.0117684,392100,0.0128017,392100,0.0118259,392100,0.0118382,392100,0.0118223,392100,0.0117984,392100,0.0118174
392200,0.0112528,392200,0.0113597,392200,0.0117568,392200,0.0116634,392200,0.0117002,392200,0.0117537,392200,0.0117724,392200,0.0117511,392200,0.011784,392200,0.0117773,392200,0.0117745,392200,0.0118065,392200,0.0118439,392200,0.0117692,392200,0.0118102,,,,,,,392200,0.0117181,392200,0.0116978,392200,0.0117956,392200,0.0117055,392200,0.0117747,392200,0.0117328,392200,0.0117506,392200,0.0117437,392200,0.0117307,392200,0.0117493,392200,0.0117525,392200,0.0117452,392200,0.0117531,392200,0.0117531,392200,0.0118246,392200,0.0118342,392200,0.0118342,392200,0.0117738,392200,0.0117783,392200,0.0118146,392200,0.0117707,392200,0.0128051,392200,0.0118281,392200,0.0118396,392200,0.0118236,392200,0.0117998,392200,0.0118197
392300,0.0112562,392300,0.0113625,392300,0.0117584,392300,0.0116654,392300,0.0117028,392300,0.0117561,392300,0.0117748,392300,0.0117536,392300,0.0117858,392300,0.0117786,392300,0.0117758,392300,0.0118086,392300,0.0118456,392300,0.0117711,392300,0.0118115,,,,,,,392300,0.0117202,392300,0.0116991,392300,0.0117973,392300,0.0117074,392300,0.0117774,392300,0.0117347,392300,0.0117526,392300,0.0117454,392300,0.0117324,392300,0.0117511,392300,0.0117542,392300,0.0117463,392300,0.0117548,392300,0.0117548,392300,0.0118264,392300,0.0118361,392300,0.0118361,392300,0.0117756,392300,0.0117798,392300,0.0118167,392300,0.0117727,392300,0.0128087,392300,0.0118303,392300,0.0118417,392300,0.0118253,392300,0.0118014,392300,0.0118218
392400,0.0112586,392400,0.0113649,392400,0.0117602,392400,0.0116672,392400,0.0117051,392400,0.0117582,392400,0.0117773,392400,0.0117557,392400,0.0117877,392400,0.0117804,392400,0.0117777,392400,0.0118106,392400,0.0118476,392400,0.0117729,392400,0.0118132,,,,,,,392400,0.0117219,392400,0.0117004,392400,0.0117997,392400,0.0117092,392400,0.0117793,392400,0.0117366,392400,0.0117545,392400,0.0117467,392400,0.0117341,392400,0.0117534,392400,0.0117558,392400,0.0117486,392400,0.0117563,392400,0.0117563,392400,0.011829,392400,0.0118382,392400,0.0118382,392400,0.0117774,392400,0.0117814,392400,0.0118182,392400,0.0117744,392400,0.0128118,392400,0.011832,392400,0.0118437,392400,0.0118276,392400,0.0118036,392400,0.0118235
392500,0.0112614,392500,0.0113679,392500,0.0117621,392500,0.0116695,392500,0.0117084,392500,0.011761,392500,0.0117799,392500,0.0117581,392500,0.0117901,392500,0.0117825,392500,0.0117796,392500,0.0118125,392500,0.0118495,392500,0.0117752,392500,0.0118151,,,,,,,392500,0.0117239,392500,0.0117024,392500,0.0118017,392500,0.0117108,392500,0.0117812,392500,0.0117384,392500,0.0117561,392500,0.011749,392500,0.0117359,392500,0.0117547,392500,0.0117571,392500,0.01175,392500,0.0117582,392500,0.0117582,392500,0.0118306,392500,0.0118399,392500,0.0118399,392500,0.011779,392500,0.0117836,392500,0.01182,392500,0.0117758,392500,0.0128153,392500,0.0118342,392500,0.0118453,392500,0.0118294,392500,0.0118055,392500,0.0118256
392600,0.0112644,392600,0.0113707,392600,0.0117644,392600,0.0116717,392600,0.0117105,392600,0.0117626,392600,0.0117823,392600,0.0117599,392600,0.011792,392600,0.0117841,392600,0.0117813,392600,0.0118145,392600,0.0118509,392600,0.0117769,392600,0.0118168,,,,,,,392600,0.0117257,392600,0.0117041,392600,0.0118038,392600,0.0117127,392600,0.0117835,392600,0.0117402,392600,0.0117582,392600,0.0117503,392600,0.0117377,392600,0.0117564,392600,0.0117592,392600,0.0117513,392600,0.0117597,392600,0.0117597,392600,0.011833,392600,0.0118419,392600,0.0118419,392600,0.0117809,392600,0.0117853,392600,0.0118217,392600,0.011778,392600,0.0128189,392600,0.0118364,392600,0.011847,392600,0.0118311,392600,0.0118074,392600,0.0118283
392700,0.0112674,392700,0.011373,392700,0.0117664,392700,0.0116734,392700,0.011713,392700,0.0117654,392700,0.0117844,392700,0.0117623,392700,0.0117938,392700,0.0117856,392700,0.0117831,392700,0.0118163,392700,0.0118535,392700,0.0117787,392700,0.0118182,,,,,,,392700,0.0117275,392700,0.0117055,392700,0.011806,392700,0.0117144,392700,0.011786,392700,0.0117418,392700,0.0117602,392700,0.0117528,392700,0.0117395,392700,0.0117581,392700,0.0117609,392700,0.011753,392700,0.0117614,392700,0.0117614,392700,0.0118348,392700,0.0118439,392700,0.0118439,392700,0.0117826,392700,0.0117868,392700,0.0118238,392700,0.0117793,392700,0.0128224,392700,0.0118382,392700,0.0118491,392700,0.0118334,392700,0.0118091,392700,0.0118303
392800,0.0112704,392800,0.0113761,392800,0.0117679,392800,0.0116754,392800,0.0117154,392800,0.0117673,392800,0.0117872,392800,0.0117647,392800,0.0117961,392800,0.0117878,392800,0.0117846,392800,0.0118182,392800,0.0118549,392800,0.0117807,392800,0.0118196,,,,,,,392800,0.01173,392800,0.011707,392800,0.011808,392800,0.0117165,392800,0.0117882,392800,0.0117437,392800,0.0117619,392800,0.0117542,392800,0.0117419,392800,0.01176,392800,0.0117627,392800,0.0117547,392800,0.0117632,392800,0.0117632,392800,0.0118366,392800,0.0118455,392800,0.0118455,392800,0.0117838,392800,0.0117886,392800,0.0118254,392800,0.0117813,392800,0.012826,392800,0.0118402,392800,0.011851,392800,0.0118348,392800,0.0118111,392800,0.0118324
392900,0.011273,392900,0.011379,392900,0.01177,392900,0.0116777,392900,0.011718,392900,0.0117696,392900,0.0117899,392900,0.0117668,392900,0.0117979,392900,0.0117898,392900,0.0117868,392900,0.0118203,392900,0.011857,392900,0.0117824,392900,0.0118213,,,,,,,392900,0.0117313,392900,0.0117085,392900,0.0118098,392900,0.0117181,392900,0.0117899,392900,0.0117459,392900,0.0117638,392900,0.0117555,392900,0.0117437,392900,0.011762,392900,0.0117643,392900,0.0117567,392900,0.011765,392900,0.011765,392900,0.0118385,392900,0.0118476,392900,0.0118476,392900,0.011786,392900,0.0117903,392900,0.0118269,392900,0.0117831,392900,0.0128297,392900,0.0118417,392900,0.011853,392900,0.0118366,392900,0.0118125,392900,0.0118348
393000,0.0112762,393000,0.0113819,393000,0.0117719,393000,0.01168,393000,0.0117207,393000,0.0117717,393000,0.0117924,393000,0.0117686,393000,0.0118006,393000,0.0117914,393000,0.0117881,393000,0.0118223,393000,0.0118588,393000,0.0117841,393000,0.0118229,,,,,,,393000,0.0117334,393000,0.0117102,393000,0.0118125,393000,0.0117198,393000,0.0117921,393000,0.0117473,393000,0.0117658,393000,0.0117579,393000,0.0117454,393000,0.0117632,393000,0.0117659,393000,0.0117583,393000,0.0117667,393000,0.0117667,393000,0.0118403,393000,0.0118493,393000,0.0118493,393000,0.0117871,393000,0.0117923,393000,0.0118291,393000,0.011785,393000,0.0128325,393000,0.0118439,393000,0.0118551,393000,0.0118383,393000,0.0118145,393000,0.011836
393100,0.0112791,393100,0.0113846,393100,0.0117741,393100,0.0116819,393100,0.0117227,393100,0.0117739,393100,0.0117942,393100,0.0117715,393100,0.0118025,393100,0.0117934,393100,0.0117905,393100,0.0118247,393100,0.011861,393100,0.0117864,393100,0.0118242,,,,,,,393100,0.0117354,393100,0.0117124,393100,0.0118145,393100,0.0117219,393100,0.0117942,393100,0.0117492,393100,0.0117677,393100,0.0117601,393100,0.0117471,393100,0.0117652,393100,0.0117677,393100,0.0117597,393100,0.011768,393100,0.011768,393100,0.0118425,393100,0.0118512,393100,0.0118512,393100,0.0117894,393100,0.0117936,393100,0.011831,393100,0.0117869,393100,0.0128363,393100,0.0118458,393100,0.0118571,393100,0.0118405,393100,0.0118167,393100,0.0118383
